Time,Wave_Height
288.87,0.178028612120404
288.88,0.170275278208115
288.89,0.162641274521901
288.9,0.155127751225611
288.91,0.147735801069149
288.92,0.140466459587252
288.93,0.133320705305646
288.94,0.126299459951881
288.95,0.119403588670695
288.96,0.112633900243154
288.97,0.105991147308546
288.98,0.0994760265885599
288.99,0.0930891791125842
289,0.0868311904439816
289.01,0.0807025909066023
289.02,0.0747038558104866
289.03,0.068835405677211
289.04,0.063097606463315
289.05,0.0574907697821407
289.06,0.0520151531233779
289.07,0.0466709600702168
289.08,0.0414583405136244
289.09,0.0363773908633437
289.1,0.0314281542562991
289.11,0.0266106207609553
289.12,0.0219247275788541
289.13,0.0173703592422852
289.14,0.0129473478089913
289.15,0.00865547305318193
289.16,0.00449446265364484
289.17,0.000463992378645806
289.18,-0.00343631373189246
289.19,-0.00720688318652241
289.2,-0.0108481948649058
289.21,-0.0143607788420839
289.22,-0.0177452162141295
289.23,-0.0210021389246151
289.24,-0.0241322295919788
289.25,-0.027136221336219
289.26,-0.0300148976051421
289.27,-0.0327690919993353
289.28,-0.0353996880950547
289.29,-0.0379076192642768
289.3,-0.0402938684917366
289.31,-0.0425594681871974
289.32,-0.044705499993262
289.33,-0.0467330945868859
289.34,-0.048643431474497
289.35,-0.0504377387793125
289.36,-0.0521172930205079
289.37,-0.0536834188823786
289.38,-0.0551374889737902
289.39,-0.0564809235758161
289.4,-0.0577151903771326
289.41,-0.0588418041963056
289.42,-0.0598623266895322
289.43,-0.0607783660430555
289.44,-0.0615915766492998
289.45,-0.0623036587656594
289.46,-0.0629163581546637
289.47,-0.0634314657049087
289.48,-0.0638508170314596
289.49,-0.0641762920547834
289.5,-0.0644098145571566
289.51,-0.0645533517157408
289.52,-0.0646089136111623
289.53,-0.0645785527104976
289.54,-0.0644643633242135
289.55,-0.0642684810357006
289.56,-0.0639930821025186
289.57,-0.0636403828288592
289.58,-0.0632126389078072
289.59,-0.0627121447331969
289.6,-0.0621412326798281
289.61,-0.0615022723514427
289.62,-0.060797669795891
289.63,-0.0600298666865623
289.64,-0.0592013394697218
289.65,-0.0583145984769707
289.66,-0.0573721870022548
289.67,-0.0563766803434177
289.68,-0.0553306848069435
289.69,-0.0542368366766129
289.7,-0.0530978011447285
289.71,-0.0519162712063471
289.72,-0.0506949665159352
289.73,-0.0494366322063985
289.74,-0.0481440376703243
289.75,-0.0468199753034513
289.76,-0.0454672592105217
289.77,-0.0440887238730904
289.78,-0.0426872227802246
289.79,-0.041265627021569
289.8,-0.0398268238433815
289.81,-0.0383737151680235
289.82,-0.0369092160771084
289.83,-0.0354362532586062
289.84,-0.0339577634190656
289.85,-0.0324766916608427
289.86,-0.030995989825609
289.87,-0.0295186148043903
289.88,-0.0280475268155116
289.89,-0.0265856876507989
289.9,-0.0251360588913684
289.91,-0.0237016000939047
289.92,-0.0222852669483868
289.93,-0.0208900094087159
289.94,-0.0195187697973199
289.95,-0.0181744808848037
289.96,-0.0168600639465178
289.97,-0.015578426797056
289.98,-0.0143324618040868
289.99,-0.0131250438835274
290,-0.0119590284773627
290.01,-0.0108372495157021
290.02,-0.00976251736477218
290.03,-0.00873761676311136
290.04,-0.0077653047470061
290.05,-0.00684830856789698
290.06,-0.00598932360268878
290.07,-0.00519101126001509
290.08,-0.00445599688370957
290.09,-0.00378686765574521
290.1,-0.00318617050083003
290.11,-0.00265640999494499
290.12,-0.00220004627933745
290.13,-0.0018194929831461
290.14,-0.00151711515606956
290.15,-0.00129522721370667
290.16,-0.00115609089791202
290.17,-0.00110191325423092
290.18,-0.00113484462886526
290.19,-0.00125697668772617
290.2,-0.00147034045941896
290.21,-0.0017769044050101
290.22,-0.00217857251668185
290.23,-0.00267718244782245
290.24,-0.00327450367649751
290.25,-0.00397223570549199
290.26,-0.00477200630024133
290.27,-0.00567536976791161
290.28,-0.00668380527940615
290.29,-0.00779871523676579
290.3,-0.00902142368842651
290.31,-0.010353174794291
290.32,-0.0117951313431315
290.33,-0.0133483733245658
290.34,-0.0150138965571921
290.35,-0.016792611376094
290.36,-0.0186853413808001
290.37,-0.0206928222462733
290.38,-0.0228157005990397
290.39,-0.025054532959773
290.4,-0.027409784755086
290.41,-0.029881829399933
290.42,-0.0324709474522655
290.43,-0.0351773258419608
290.44,-0.0380010571756608
290.45,-0.0409421391189976
290.46,-0.044000473857702
290.47,-0.0471758676393177
290.48,-0.0504680303963274
290.49,-0.0538765754528079
290.5,-0.0574010193150839
290.51,-0.0610407815477181
290.52,-0.0647951847362737
290.53,-0.0686634545371103
290.54,-0.0726447198155905
290.55,-0.0767380128735895
290.56,-0.0809422697659837
290.57,-0.0852563307082654
290.58,-0.0896789405743323
290.59,-0.0942087494854208
290.6,-0.0988443134908091
290.61,-0.103584095339817
290.62,-0.108426465345307
290.63,-0.113369702339229
290.64,-0.118411994719184
290.65,-0.123551441586492
290.66,-0.128786053974906
290.67,-0.134113756169903
290.68,-0.139532387117643
290.69,-0.145039701923318
290.7,-0.150633373437337
290.71,-0.156310993929597
290.72,-0.16207007684976
290.73,-0.167908058672897
290.74,-0.173822300829534
290.75,-0.179810091718121
290.76,-0.185868648799031
290.77,-0.191995120768346
290.78,-0.198186589809792
290.79,-0.204440073922844
290.8,-0.21075252932599
290.81,-0.217120852931934
290.82,-0.223541884893626
290.83,-0.230012411218897
290.84,-0.236529166451017
290.85,-0.24308883641289
290.86,-0.249688061013397
290.87,-0.256323437111742
290.88,-0.26299152143877
290.89,-0.269688833571426
290.9,-0.276411858958547
290.91,-0.283157051994006
290.92,-0.289920839135714
290.93,-0.296699622066035
290.94,-0.303489780891724
290.95,-0.310287677379444
290.96,-0.317089658224256
290.97,-0.32389205834741
290.98,-0.330691204220321
290.99,-0.337483417211526
291,-0.344265016952973
291.01,-0.351032324722134
291.02,-0.357781666836819
291.03,-0.364509378058938
291.04,-0.371211805003319
291.05,-0.377885309548933
291.06,-0.3845262722478
291.07,-0.391131095728821
291.08,-0.397696208092316
291.09,-0.404218066291991
291.1,-0.410693159500376
291.11,-0.417118012454473
291.12,-0.423489188777455
291.13,-0.42980329427294
291.14,-0.436056980188577
291.15,-0.442246946444656
291.16,-0.448369944824402
291.17,-0.454422782123026
291.18,-0.460402323250448
291.19,-0.466305494285805
291.2,-0.472129285479078
291.21,-0.477870754197266
291.22,-0.48352702781072
291.23,-0.489095306517264
291.24,-0.494572866100325
291.25,-0.499957060617614
291.26,-0.505245325017774
291.27,-0.510435177681295
291.28,-0.515524222883143
291.29,-0.520510153173643
291.3,-0.525390751675411
291.31,-0.530163894292667
291.32,-0.53482755183099
291.33,-0.539379792024465
291.34,-0.543818781467879
291.35,-0.548142787451128
291.36,-0.552350179694463
291.37,-0.556439431981052
291.38,-0.560409123685778
291.39,-0.564257941197744
291.4,-0.567984679234794
291.41,-0.57158824204811
291.42,-0.575067644515309
291.43,-0.578422013120754
291.44,-0.581650586820821
291.45,-0.584752717794015
291.46,-0.58772787207375
291.47,-0.590575630063428
291.48,-0.593295686932424
291.49,-0.595887852892515
291.5,-0.598352053354045
291.51,-0.600688328961309
291.52,-0.602896835506626
291.53,-0.604977843723295
291.54,-0.606931738956671
291.55,-0.608759020714344
291.56,-0.610460302094464
291.57,-0.612036309093753
291.58,-0.613487879794394
291.59,-0.614815963431762
291.6,-0.616021619342657
291.61,-0.61710601579528
291.62,-0.618070428702218
291.63,-0.618916240217277
291.64,-0.619644937217737
291.65,-0.62025810967303
291.66,-0.620757448901937
291.67,-0.621144745719733
291.68,-0.621421888477047
291.69,-0.621590860992471
291.7,-0.621653740381233
291.71,-0.621612694781757
291.72,-0.621469980982723
291.73,-0.621227941952881
291.74,-0.620889004276806
291.75,-0.620455675497929
291.76,-0.619930541373519
291.77,-0.619316263042889
291.78,-0.618615574112732
291.79,-0.617831277662491
291.8,-0.616966243173043
291.81,-0.616023403381814
291.82,-0.615005751068102
291.83,-0.613916335771794
291.84,-0.61275826044913
291.85,-0.611534678069347
291.86,-0.610248788155943
291.87,-0.608903833275841
291.88,-0.607503095481448
291.89,-0.606049892708039
291.9,-0.604547575132268
291.91,-0.602999521494143
291.92,-0.60140913538763
291.93,-0.599779841524014
291.94,-0.598115081971416
291.95,-0.596418312375778
291.96,-0.594692998166699
291.97,-0.592942610752824
291.98,-0.591170623711056
291.99,-0.589380508973891
292,-0.587575733018795
292.01,-0.585759753065099
292.02,-0.583936013280995
292.03,-0.582107941006727
292.04,-0.580278942997078
292.05,-0.578452401687866
292.06,-0.576631671490816
292.07,-0.574820075120892
292.08,-0.573020899960322
292.09,-0.571237394463517
292.1,-0.569472764607042
292.11,-0.567730170388594
292.12,-0.566012722379125
292.13,-0.564323478332252
292.14,-0.562665439854346
292.15,-0.561041549139678
292.16,-0.559454685774192
292.17,-0.557907663611415
292.18,-0.556403227724468
292.19,-0.554944051437292
292.2,-0.553532733439026
292.21,-0.552171794984338
292.22,-0.550863677183335
292.23,-0.549610738384047
292.24,-0.548415251650321
292.25,-0.547279402338653
292.26,-0.546205285775946
292.27,-0.54519490504149
292.28,-0.544250168855477
292.29,-0.543372889576564
292.3,-0.542564781310738
292.31,-0.54182745813362
292.32,-0.541162432428549
292.33,-0.540571113341814
292.34,-0.540054805357548
292.35,-0.539614706992953
292.36,-0.539251909616477
292.37,-0.538967396389123
292.38,-0.538762041331188
292.39,-0.538636608514459
292.4,-0.538591751381625
292.41,-0.538628012193064
292.42,-0.538745821601818
292.43,-0.538945498357348
292.44,-0.539227249137824
292.45,-0.539591168512059
292.46,-0.540037239029626
292.47,-0.540565331440582
292.48,-0.541175205043177
292.49,-0.541866508159775
292.5,-0.542638778740135
292.51,-0.543491445091066
292.52,-0.544423826731916
292.53,-0.545435135374587
292.54,-0.546524476026505
292.55,-0.547690848215763
292.56,-0.54893314733644
292.57,-0.550250166112623
292.58,-0.551640596178986
292.59,-0.553103029776484
292.6,-0.554635961560407
292.61,-0.556237790519193
292.62,-0.557906822001051
292.63,-0.559641269846055
292.64,-0.561439258621357
292.65,-0.56329882595628
292.66,-0.56521792497475
292.67,-0.567194426821757
292.68,-0.569226123281153
292.69,-0.571310729480896
292.7,-0.573445886683168
292.71,-0.575629165155205
292.72,-0.577858067117879
292.73,-0.580130029767919
292.74,-0.5824424283703
292.75,-0.584792579417093
292.76,-0.587177743848545
292.77,-0.5895951303325
292.78,-0.5920418985986
292.79,-0.594515162822395
292.8,-0.597011995055673
292.81,-0.599529428698851
292.82,-0.602064462010782
292.83,-0.604614061651793
292.84,-0.607175166256037
292.85,-0.609744690027989
292.86,-0.612319526359275
292.87,-0.614896551461046
292.88,-0.617472628007682
292.89,-0.620044608787271
292.9,-0.622609340353999
292.91,-0.625163666678788
292.92,-0.627704432792799
292.93,-0.630228488419999
292.94,-0.632732691593876
292.95,-0.635213912254416
292.96,-0.637669035820029
292.97,-0.640094966731227
292.98,-0.64248863196066
292.99,-0.644846984485694
293,-0.647167006719605
293.01,-0.649445713896335
293.02,-0.651680157405358
293.03,-0.653867428072745
293.04,-0.656004659383259
293.05,-0.658089030641318
293.06,-0.66011777006523
293.07,-0.662088157812376
293.08,-0.663997528930469
293.09,-0.665843276232219
293.1,-0.66762285308944
293.11,-0.669333776143331
293.12,-0.670973627927724
293.13,-0.672540059401805
293.14,-0.674030792390136
293.15,-0.675443621925489
293.16,-0.676776418493581
293.17,-0.678027130175476
293.18,-0.679193784685838
293.19,-0.680274491304423
293.2,-0.681267442698706
293.21,-0.682170916635251
293.22,-0.682983277577723
293.23,-0.683702978170362
293.24,-0.684328560604018
293.25,-0.684858657864588
293.26,-0.685291994861083
293.27,-0.685627389433147
293.28,-0.685863753236045
293.29,-0.686000092502952
293.3,-0.686035508683057
293.31,-0.685969198955227
293.32,-0.685800456616587
293.33,-0.685528671346023
293.34,-0.685153329341511
293.35,-0.684674013332653
293.36,-0.684090402467361
293.37,-0.683402272073469
293.38,-0.682609493295913
293.39,-0.681712032609742
293.4,-0.680709951210005
293.41,-0.679603404279341
293.42,-0.678392640134288
293.43,-0.677077999251791
293.44,-0.675659913177066
293.45,-0.674138903314534
293.46,-0.672515579603483
293.47,-0.67079063908007
293.48,-0.668964864328224
293.49,-0.667039121821037
293.5,-0.665014360154889
293.51,-0.66289160817937
293.52,-0.660671973024768
293.53,-0.658356638030244
293.54,-0.655946860575287
293.55,-0.653443969817528
293.56,-0.650849364339892
293.57,-0.648164509710023
293.58,-0.645390935955838
293.59,-0.64253023495966
293.6,-0.639584057775534
293.61,-0.636554111872009
293.62,-0.633442158305497
293.63,-0.630250008826721
293.64,-0.626979522924528
293.65,-0.623632604811517
293.66,-0.620211200354667
293.67,-0.616717293955398
293.68,-0.613152905383181
293.69,-0.609520086567028
293.7,-0.605820918348932
293.71,-0.602057507203243
293.72,-0.59823198192726
293.73,-0.594346490306148
293.74,-0.590403195757794
293.75,-0.586404273961069
293.76,-0.58235190947258
293.77,-0.578248292336157
293.78,-0.574095614689365
293.79,-0.569896067372012
293.8,-0.565651836540496
293.81,-0.561365100292964
293.82,-0.557038025309658
293.83,-0.552672763512504
293.84,-0.548271448748951
293.85,-0.543836193503995
293.86,-0.539369085644767
293.87,-0.534872185202273
293.88,-0.530347521194441
293.89,-0.525797088494071
293.9,-0.521222844747222
293.91,-0.516626707344406
293.92,-0.512010550450075
293.93,-0.507376202093297
293.94,-0.502725441324306
293.95,-0.498059995439961
293.96,-0.493381537282215
293.97,-0.488691682613392
293.98,-0.483991987571191
293.99,-0.479283946207295
294,-0.474568988112426
294.01,-0.469848476131835
294.02,-0.46512370417325
294.03,-0.460395895110912
294.04,-0.45566619878847
294.05,-0.450935690123086
294.06,-0.446205367313613
294.07,-0.44147615015518
294.08,-0.436748878462762
294.09,-0.432024310605012
294.1,-0.4273031221517
294.11,-0.422585904635432
294.12,-0.417873164429903
294.13,-0.413165321746455
294.14,-0.408462709749984
294.15,-0.403765573795432
294.16,-0.399074070786526
294.17,-0.394388268656895
294.18,-0.389708145975265
294.19,-0.385033591674571
294.2,-0.380364404906029
294.21,-0.375700295018269
294.22,-0.371040881661633
294.23,-0.366385695017923
294.24,-0.361734176154812
294.25,-0.357085677505756
294.26,-0.352439463473398
294.27,-0.347794711157266
294.28,-0.343150511203937
294.29,-0.338505868779515
294.3,-0.333859704662427
294.31,-0.329210856456134
294.32,-0.324558079919941
294.33,-0.319900050416167
294.34,-0.315235364472291
294.35,-0.310562541456084
294.36,-0.305880025361696
294.37,-0.301186186704368
294.38,-0.29647932452197
294.39,-0.291757668480429
294.4,-0.287019381080506
294.41,-0.282262559963913
294.42,-0.27748524031481
294.43,-0.272685397354779
294.44,-0.267860948927641
294.45,-0.263009758171072
294.46,-0.258129636271705
294.47,-0.253218345300361
294.48,-0.248273601124099
294.49,-0.243293076390797
294.5,-0.238274403583414
294.51,-0.23321517813967
294.52,-0.228112961633441
294.53,-0.222965285013587
294.54,-0.217769651896775
294.55,-0.212523541909608
294.56,-0.207224414076476
294.57,-0.201869710248032
294.58,-0.19645685856735
294.59,-0.190983276967938
294.6,-0.185446376700619
294.61,-0.179843565883754
294.62,-0.174172253072941
294.63,-0.16842985084609
294.64,-0.162613779398234
294.65,-0.15672147014296
294.66,-0.150750369315004
294.67,-0.1446979415696
294.68,-0.138561673574775
294.69,-0.132339077591139
294.7,-0.126027695035362
294.71,-0.119625100022767
294.72,-0.113128902884157
294.73,-0.10653675365331
294.74,-0.0998463455197062
294.75,-0.0930554182432329
294.76,-0.0861617615258112
294.77,-0.0791632183360853
294.78,-0.0720576881829137
294.79,-0.0648431303337075
294.8,-0.0575175669731336
294.81,-0.0500790862987513
294.82,-0.0425258455496141
294.83,-0.0348560739636611
294.84,-0.0270680756604508
294.85,-0.0191602324460844
294.86,-0.0111310065355048
294.87,-0.00297894319046882
294.88,0.0052973267315452
294.89,0.0136990843199418
294.9,0.0222275202483708
294.91,0.030883732509648
294.92,0.0396687242518825
294.93,0.0485834017169797
294.94,0.0576285722857138
294.95,0.0668049426307086
294.96,0.0761131169802052
294.97,0.0855535954946136
294.98,0.0951267727575846
294.99,0.104832936384397
295,0.114672265748078
295.01,0.124644830826022
295.02,0.134750591167776
295.03,0.144989394986034
295.04,0.15536097837055
295.05,0.165864964628241
295.06,0.176500863747859
295.07,0.187268071991448
295.08,0.198165871612637
295.09,0.209193430702145
295.1,0.220349803160292
295.11,0.23163392879746
295.12,0.243044633561474
295.13,0.254580629891958
295.14,0.266240517201207
295.15,0.278022782481128
295.16,0.289925801034906
295.17,0.30194783733356
295.18,0.314087045994914
295.19,0.326341472884927
295.2,0.338709056339199
295.21,0.351187628503783
295.22,0.363774916793161
295.23,0.376468545463338
295.24,0.389266037299213
295.25,0.402164815412526
295.26,0.41516220514939
295.27,0.428255436104427
295.28,0.441441644239214
295.29,0.454717874101957
295.3,0.468081081146712
295.31,0.481528134147748
295.32,0.495055817707292
295.33,0.508660834852931
295.34,0.522339809721435
295.35,0.536089290325887
295.36,0.549905751402826
295.37,0.563785597335365
295.38,0.577725165148769
295.39,0.591720727575322
295.4,0.605768496184215
295.41,0.619864624572085
295.42,0.634005211611906
295.43,0.648186304754073
295.44,0.662403903377514
295.45,0.676653962185105
295.46,0.690932394640575
295.47,0.705235076441781
295.48,0.719557849026083
295.49,0.733896523104651
295.5,0.748246882219287
295.51,0.762604686319619
295.52,0.776965675354767
295.53,0.791325572875851
295.54,0.805680089644159
295.55,0.820024927242143
295.56,0.834355781680776
295.57,0.848668347000577
295.58,0.86295831886087
295.59,0.877221398113847
295.6,0.891453294357767
295.61,0.905649729467083
295.62,0.919806441092811
295.63,0.933919186130956
295.64,0.947983744153472
295.65,0.961995920798734
295.66,0.975951551116194
295.67,0.989846502862987
295.68,1.00367667974668
295.69,1.01743802461174
295.7,1.03112652256526
295.71,1.04473820403854
295.72,1.0582691477809
295.73,1.07171548378182
295.74,1.08507339611926
295.75,1.09833912572917
295.76,1.11150897309415
295.77,1.12457930084795
295.78,1.13754653629295
295.79,1.15040717382689
295.8,1.16315777727812
295.81,1.17579498214427
295.82,1.18831549773387
295.83,1.2007161092077
295.84,1.21299367951776
295.85,1.22514515124167
295.86,1.23716754831143
295.87,1.24905797763328
295.88,1.26081363059842
295.89,1.27243178448237
295.9,1.2839098037318
295.91,1.29524514113726
295.92,1.30643533889218
295.93,1.31747802953486
295.94,1.32837093677519
295.95,1.33911187620379
295.96,1.34969875588393
295.97,1.36012957682592
295.98,1.37040243334329
295.99,1.38051551329188
296,1.39046709819101
296.01,1.40025556322726
296.02,1.40987937714208
296.03,1.41933710200296
296.04,1.4286273928595
296.05,1.43774899728537
296.06,1.44670075480702
296.07,1.45548159622029
296.08,1.46409054279712
296.09,1.47252670538254
296.1,1.48078928338503
296.11,1.48887756366147
296.12,1.49679091929819
296.13,1.50452880829106
296.14,1.51209077212651
296.15,1.51947643426558
296.16,1.52668549853376
296.17,1.53371774741954
296.18,1.54057304028361
296.19,1.54725131148228
296.2,1.55375256840763
296.21,1.5600768894478
296.22,1.56622442187031
296.23,1.57219537963156
296.24,1.57799004111667
296.25,1.5836087468118
296.26,1.58905189691369
296.27,1.59431994887933
296.28,1.5994134149198
296.29,1.60433285944154
296.3,1.60907889644003
296.31,1.61365218684785
296.32,1.61805343584319
296.33,1.62228339012114
296.34,1.62634283513285
296.35,1.63023259229589
296.36,1.6339535161804
296.37,1.63750649167523
296.38,1.64089243113761
296.39,1.64411227153127
296.4,1.64716697155658
296.41,1.65005750877748
296.42,1.65278487674882
296.43,1.65535008214895
296.44,1.6577541419208
296.45,1.65999808042667
296.46,1.6620829266203
296.47,1.66400971124013
296.48,1.6657794640284
296.49,1.66739321097982
296.5,1.66885197162357
296.51,1.67015675634337
296.52,1.67130856373832
296.53,1.67230837802955
296.54,1.67315716651576
296.55,1.67385587708144
296.56,1.67440543576151
296.57,1.67480674436608
296.58,1.67506067816818
296.59,1.67516808365891
296.6,1.6751297763721
296.61,1.67494653878239
296.62,1.67461911827987
296.63,1.67414822522385
296.64,1.6735345310787
296.65,1.67277866663513
296.66,1.67188122031847
296.67,1.67084273658761
296.68,1.66966371442601
296.69,1.66834460592795
296.7,1.66688581498126
296.71,1.6652876960495
296.72,1.66355055305439
296.73,1.66167463836134
296.74,1.65966015186875
296.75,1.65750724020299
296.76,1.65521599602045
296.77,1.6527864574175
296.78,1.6502186074495
296.79,1.64751237375985
296.8,1.64466762831966
296.81,1.64168418727869
296.82,1.63856181092784
296.83,1.63530020377345
296.84,1.63189901472382
296.85,1.62835783738762
296.86,1.62467621048362
296.87,1.62085361836248
296.88,1.61688949163889
296.89,1.61278320793421
296.9,1.60853409272813
296.91,1.60414142031942
296.92,1.59960441489328
296.93,1.59492225169524
296.94,1.59009405830953
296.95,1.58511891604056
296.96,1.5799958613959
296.97,1.57472388766869
296.98,1.56930194661802
296.99,1.56372895024411
297,1.55800377265771
297.01,1.55212525203947
297.02,1.54609219268851
297.03,1.53990336715612
297.04,1.5335575184631
297.05,1.52705336239664
297.06,1.52038958988516
297.07,1.51356486944668
297.08,1.5065778497085
297.09,1.4994271619944
297.1,1.49211142297637
297.11,1.48462923738682
297.12,1.47697920078834
297.13,1.46915990239696
297.14,1.4611699279554
297.15,1.45300786265228
297.16,1.44467229408377
297.17,1.43616181525332
297.18,1.42747502760583
297.19,1.41861054409222
297.2,1.40956699225979
297.21,1.4003430173651
297.22,1.39093728550448
297.23,1.3813484867582
297.24,1.37157533834407
297.25,1.36161658777641
297.26,1.35147101602563
297.27,1.34113744067462
297.28,1.33061471906769
297.29,1.3199017514472
297.3,1.30899748407398
297.31,1.29790091232762
297.32,1.2866110837818
297.33,1.27512710125047
297.34,1.26344812580117
297.35,1.25157337973109
297.36,1.23950214950111
297.37,1.22723378862491
297.38,1.21476772050808
297.39,1.20210344123402
297.4,1.18924052229194
297.41,1.17617861324418
297.42,1.16291744432743
297.43,1.14945682898604
297.44,1.13579666633241
297.45,1.12193694353148
297.46,1.10787773810571
297.47,1.09361922015729
297.48,1.07916165450437
297.49,1.06450540272752
297.5,1.0496509251247
297.51,1.03459878257012
297.52,1.01934963827571
297.53,1.0039042594512
297.54,0.988263518861505
297.55,0.972428396277141
297.56,0.956399979817636
297.57,0.940179467183743
297.58,0.923768166777257
297.59,0.907167498706593
297.6,0.890378995676339
297.61,0.87340430375783
297.62,0.856245183041716
297.63,0.838903508168761
297.64,0.821381268738884
297.65,0.803680569597332
297.66,0.785803630996697
297.67,0.767752788633805
297.68,0.749530493561661
297.69,0.731139311975371
297.7,0.712581924872005
297.71,0.693861127583754
297.72,0.674979829184833
297.73,0.655941051773101
297.74,0.636747929624141
297.75,0.617403708221264
297.76,0.59791174316038
297.77,0.578275498930547
297.78,0.558498547571673
297.79,0.538584567210514
297.8,0.518537340474973
297.81,0.498360752789873
297.82,0.478058790554522
297.83,0.457635539203864
297.84,0.437095181155472
297.85,0.41644199364425
297.86,0.395680346446062
297.87,0.374814699493821
297.88,0.353849600387809
297.89,0.332789681802305
297.9,0.311639658791817
297.91,0.290404325999688
297.92,0.269088554770658
297.93,0.247697290172277
297.94,0.226235547927072
297.95,0.204708411258675
297.96,0.183121027655842
297.97,0.161478605556834
297.98,0.139786410959338
297.99,0.118049763956797
298,0.0962740352079796
298.01,0.0744646423412278
298.02,0.052627046298292
298.03,0.0307667476214408
298.04,0.00888928268817107
298.05,-0.0129997801036362
298.06,-0.0348948441940299
298.07,-0.0567902887603436
298.08,-0.0786804726522773
298.09,-0.100559738359297
298.1,-0.122422416004603
298.11,-0.144262827363861
298.12,-0.166075289901185
298.13,-0.187854120820538
298.14,-0.209593641126601
298.15,-0.231288179691803
298.16,-0.252932077323304
298.17,-0.274519690828696
298.18,-0.296045397071819
298.19,-0.317503597017912
298.2,-0.338888719761764
298.21,-0.360195226534502
298.22,-0.381417614686035
298.23,-0.402550421636695
298.24,-0.423588228796173
298.25,-0.444525665443417
298.26,-0.465357412564448
298.27,-0.486078206643706
298.28,-0.506682843404769
298.29,-0.527166181495817
298.3,-0.547523146117857
298.31,-0.567748732588903
298.32,-0.58783800984266
298.33,-0.60778612385677
298.34,-0.627588301007842
298.35,-0.647239851347827
298.36,-0.666736171801727
298.37,-0.68607274927904
298.38,-0.705245163699045
298.39,-0.724249090924976
298.4,-0.74308030560478
298.41,-0.761734683914656
298.42,-0.780208206204259
298.43,-0.798496959538675
298.44,-0.816597140136171
298.45,-0.83450505569871
298.46,-0.852217127632658
298.47,-0.869729893158337
298.48,-0.887040007304771
298.49,-0.904144244789946
298.5,-0.921039501782575
298.51,-0.93772279754506
298.52,-0.954191275955643
298.53,-0.97044220690864
298.54,-0.986472987591113
298.55,-1.00228114363557
298.56,-1.01786433014701
298.57,-1.03322033260408
298.58,-1.04834706763351
298.59,-1.06324258365712
298.6,-1.07790506141154
298.61,-1.09233281434045
298.62,-1.10652428885838
298.63,-1.12047806448748
298.64,-1.13419285386676
298.65,-1.14766750263414
298.66,-1.16090098918226
298.67,-1.17389242428879
298.68,-1.18664105062169
298.69,-1.19914624212043
298.7,-1.21140750325478
298.71,-1.22342446816207
298.72,-1.23519689966458
298.73,-1.24672468816783
298.74,-1.25800785044295
298.75,-1.26904652829361
298.76,-1.27984098710975
298.77,-1.29039161431073
298.78,-1.3006989176797
298.79,-1.31076352359098
298.8,-1.32058617513441
298.81,-1.33016773013728
298.82,-1.33950915908815
298.83,-1.34861154296423
298.84,-1.35747607096598
298.85,-1.366104038161
298.86,-1.37449684304148
298.87,-1.38265598499721
298.88,-1.390583061708
298.89,-1.39827976645887
298.9,-1.40574788538108
298.91,-1.4129892946228
298.92,-1.42000595745284
298.93,-1.42679992130107
298.94,-1.43337331473921
298.95,-1.43972834440563
298.96,-1.44586729187833
298.97,-1.45179251049932
298.98,-1.45750642215471
298.99,-1.46301151401455
299,-1.46831033523579
299.01,-1.47340549363294
299.02,-1.47829965231997
299.03,-1.48299552632778
299.04,-1.48749587920089
299.05,-1.49180351957814
299.06,-1.49592129776015
299.07,-1.49985210226899
299.08,-1.50359885640298
299.09,-1.50716451479126
299.1,-1.51055205995169
299.11,-1.51376449885647
299.12,-1.51680485950919
299.13,-1.51967618753687
299.14,-1.5223815428016
299.15,-1.52492399603496
299.16,-1.52730662549941
299.17,-1.52953251367979
299.18,-1.53160474400957
299.19,-1.53352639763439
299.2,-1.53530055021701
299.21,-1.53693026878744
299.22,-1.53841860864048
299.23,-1.53976861028564
299.24,-1.54098329645111
299.25,-1.54206566914585
299.26,-1.54301870678311
299.27,-1.54384536136688
299.28,-1.5445485557462
299.29,-1.54513118093835
299.3,-1.54559609352484
299.31,-1.54594611312172
299.32,-1.54618401992784
299.33,-1.54631255235211
299.34,-1.54633440472334
299.35,-1.54625222508373
299.36,-1.5460686130685
299.37,-1.54578611787363
299.38,-1.54540723631328
299.39,-1.5449344109685
299.4,-1.54437002842899
299.41,-1.54371641762925
299.42,-1.54297584827996
299.43,-1.54215052939673
299.44,-1.54124260792595
299.45,-1.54025416746979
299.46,-1.53918722711014
299.47,-1.53804374033327
299.48,-1.53682559405415
299.49,-1.53553460774247
299.5,-1.53417253264916
299.51,-1.53274105113457
299.52,-1.53124177609765
299.53,-1.52967625050614
299.54,-1.52804594702777
299.55,-1.52635226776155
299.56,-1.52459654406885
299.57,-1.52278003650405
299.58,-1.520903934843
299.59,-1.51896935820929
299.6,-1.51697735529687
299.61,-1.51492890468795
299.62,-1.5128249152648
299.63,-1.51066622671429
299.64,-1.50845361012386
299.65,-1.50618776866615
299.66,-1.50386933837271
299.67,-1.50149888899275
299.68,-1.49907692493638
299.69,-1.49660388629997
299.7,-1.49408014997162
299.71,-1.49150603081418
299.72,-1.4888817829239
299.73,-1.48620760096247
299.74,-1.48348362155946
299.75,-1.48070992478298
299.76,-1.47788653567614
299.77,-1.47501342585629
